CXCL12	PTEN	C13orf25	hsa-miR-125	hsa-miR-455	hsa-miR-75-5p
0.986690310756809	0.603406095766317	0.670529881317213	1.05604576943092	0.767870624112726	0.903294905913696
0.986690310756809	0.603406095766317	0.670529881317213	1.05604576943092	0.842606123787819	0.934026688860942
1.07126376596454	0.407299114642264	0.566902536022735	1.04250672110488	0.67994650684791	1.02128300115759
1.00548441191408	0.972992329423185	0.670529881317213	0.834005376883902	0.942253456687944	1.06683189374011
0.878624229102492	1.35766371547421	1.06675208391375	0.852960044540355	1.00819654463656	0.934026688860942
0.850433077366583	0.848539822171383	0.640051250348249	0.747355467597263	1.01405815245421	1.10963687713092
0.671889116372494	1.35766371547421	1.49345291747925	0.869206902531599	1.04629699545131	0.869270431936388
1.14644017059363	0.553247964055742	0.377935024015157	0.999181766461558	0.934926446915876	1.09756367668736
1.07126376596454	0.530997364274359	0.579093988410321	1.06146138876133	0.923203231280567	1.25671040980703
0.902116855549083	0.632067885315217	0.74977432183652	1.06146138876133	1.00819654463656	1.00427076416893
0.836337501498629	0.632067885315217	0.74977432183652	1.06146138876133	1.00819654463656	1.03719767446955
0.770558147448175	1.04012125757719	1.09723071488271	0.831297567218695	1.19283719089267	0.954880398718002
0.812844875052038	1.04012125757719	1.09723071488271	0.831297567218695	1.09318985799254	0.965856035484876
0.714175843976357	1.04012125757719	1.09723071488271	0.831297567218695	1.10784387753668	0.987807309018623
0.488646630089087	1.78004798251063	1.24962386972753	0.79338823190579	1.53867205213428	0.986709745341936
0.488646630089087	1.73479252532816	1.31058113166546	0.812342899562242	1.58966804014787	0.977929235928437
0.690683217529767	1.65936676335737	1.40201702457236	0.874622521862014	1.56651468926814	0.95597796239469
1.52232219373908	0.296800373355057	0.402317928790328	1.10478634340465	0.644776859941984	1.06847823925514
1.42835168795271	0.285486509059439	0.316977762077228	1.33495016494729	0.473324831275592	1.01634396461249
1.59280007307885	0.268138583806157	0.396222202596535	1.14269567871755	0.537802517269791	1.09207585830392
1.0101829372034	0.452931700634591	0.591285440797906	1.00188957612677	0.722443163525904	1.0981124585257
0.728271419844312	1.19926961533555	0.914358929068927	0.747355467597263	1.03164297590717	0.925794961285787
0.714175843976357	1.146471581956	0.914358929068927	0.852960044540355	1.00673114268214	0.949392580334565
0.624903863479313	1.31995083448882	1.49345291747925	1.01001300512239	1.12542870098964	0.84567281288761
0.902116855549083	1.50851523941579	1.06675208391375	0.834005376883902	1.12689410294406	0.935673034375973
1.28269740398385	0.297931759784619	0.402317928790328	1.10478634340465	0.567110556358063	1.03719767446955
1.22161657522272	0.453685958254299	0.554711083635149	1.19955968168691	0.62719203648902	0.916465670033945
1.42835168795271	0.358649498171104	0.688817059898592	1.02084424378322	0.443430631405555	0.927441306800818
0.742366995712266	1.32372212258736	1.60927171516131	1.14269567871755	0.929064839098222	0.795733665598335
0.925609481995674	0.546836774288224	1.06675208391375	0.980227098805106	0.811832682745134	0.850611849432703
0.704778793397721	1.13515771766038	2.0420682749206	0.958564621483446	1.04629699545131	0.801221483981772
1.00548441191408	0.456325859923277	0.664434155123421	1.11290977240027	0.814763486653961	1.02073421931924
